Symbol,Name,IndustryCode,Industry,Sector
HKD,AMTD Digital Inc ADR,57201020.0,소프트웨어,Technology
PAXS,PIMCO Access Income Fund,55501030.0,폐쇄형 펀드,Financial
CLB,Core Laboratories Inc,52203040.0,경영 지원 서비스,Energy
DLX,Deluxe Corp,52203020.0,상업 인쇄 서비스,Industrials
MYTE,MYT Netherlands Parent BV ADR,57201030.0,온라인 서비스,Consumer Cyclical
NXP,Nuveen Select Tax-Free Income Portfolio,55501030.0,폐쇄형 펀드,Financial
PUMP,ProPetro Holding Corp,50103020.0,오일 관련 서비스 및 장비,Energy
YRD,Yiren Digital Ltd ADR,55101030.0,소비자 대출,Financial
EQBK,Equity Bancshares Inc,55101010.0,은행,Financial
ETWO,E2open Parent Holdings Inc,57201020.0,소프트웨어,Technology
AACT,Ares Acquisition Corporation II,55601010.0,투자 지주 회사,Financial
ODC,Oil-Dri Corporation of America,54201020.0,개인 생활 필수 용품,Basic Materials
TRTX,TPG RE Finance Trust Inc,60102040.0,특수 REITs,Real Estate
ETD,Ethan Allen Interiors Inc,53204040.0,가정용 가구,Consumer Cyclical
MAGN,Magnera Corp,53202010.0,직물 및 가죽제품,Basic Materials
PFN,Pimco Income Strategy II Closed Fund,55501030.0,폐쇄형 펀드,Financial
BZH,Beazer Homes USA Inc,53203010.0,주택 건설,Consumer Cyclical
EDN,Empresa Distribuidora y Comercializadora Norte SA ADR,59101010.0,전력 유틸리티,Utilities
SSTK,Shutterstock Inc,57201030.0,온라인 서비스,Communication Services
RGR,Sturm Ruger & Company Inc,53205020.0,오락용 제품,Industrials
AVNS,Avanos Medical Inc,56101020.0,"의료 장비, 물품 및 유통",Healthcare
NPWR,NET Power Inc,59101010.0,전력 유틸리티,Industrials
BAK,Braskem SA ADR,51101010.0,상품 화학,Basic Materials
DDL,Dingdong (Cayman) Ltd ADR,57201030.0,온라인 서비스,Consumer Defensive
SITC,Site Centers Corp,60102020.0,상업용 REITs,Real Estate
BXC,Bluelinx Holdings Inc,53203020.0,건설 자재 및 비품,Industrials
NUVB,Nuvation Bio Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
LAC,Lithium Americas Corp,51201050.0,특수 채굴 및 금속,Basic Materials
HIPO,Hippo Holdings Inc,55301020.0,손해보험,Financial
BTO,John Hancock Financial Opportunities Fund,55501030.0,폐쇄형 펀드,Financial
XYF,X Financial ADR,55101030.0,소비자 대출,Financial
BOE,BlackRock Enhanced Global Dividend Closed End Fund,55501030.0,폐쇄형 펀드,Financial
NPK,National Presto Industries Inc,52101010.0,항공우주 및 방위,Industrials
VMO,Invesco Municipal Opportunity Trust,55501030.0,폐쇄형 펀드,Financial
VEL,Velocity Financial Inc,55101030.0,소비자 대출,Financial
REX,REX American Resources Corp,50201020.0,재생 가능 연료,Basic Materials
KIND,Nextdoor Holdings Inc,57201030.0,온라인 서비스,Communication Services
MAX,Mediaalpha Inc,57201030.0,온라인 서비스,Communication Services
AMRC,Ameresco Inc,50201010.0,재생 가능 에너지 장비 및 서비스,Industrials
BFLY,Butterfly Network Inc,56101010.0,첨단 의료 장비 및 기술,Healthcare
PDT,John Hancock Premium Dividend Fund,55501030.0,폐쇄형 펀드,Financial
OPY,Oppenheimer Holdings Inc,55102010.0,투자 은행 및 중개 서비스,Financial
KOP,Koppers Holdings Inc,51101010.0,상품 화학,Basic Materials
ASIX,AdvanSix Inc,51101030.0,특수 화학제,Basic Materials
GES,Guess? Inc,53403040.0,의류 및 액세서리 소매,Consumer Cyclical
NBR,Nabors Industries Ltd,50103010.0,오일 및 가스 시추,Energy
MCB,Metropolitan Bank Holding Corp,55101010.0,은행,Financial
INN,Summit Hotel Properties Inc,60102040.0,특수 REITs,Real Estate
VVR,Invesco Senior Income Trust,55501030.0,폐쇄형 펀드,Financial
NGL,NGL Energy Partners Units,50102030.0,"오일, 가스 정제 및 마케팅",Energy
NIE,Virtus Equity And Convertible Income Fund,55501030.0,폐쇄형 펀드,Financial
PDS,Precision Drilling Corp,50103010.0,오일 및 가스 시추,Energy
UVE,Universal Insurance Holdings Inc,55301020.0,손해보험,Financial
MHD,BlackRock MuniHoldings Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
CVLG,Covenant Logistics Group Inc,52405030.0,지상 화물 및 물류,Industrials
SLQT,SelectQuote Inc,55301010.0,복합보험 및 중개인,Financial
CTO,CTO Realty Growth Inc,60102020.0,상업용 REITs,Real Estate
NKX,Nuveen California AMT-Free Quality Municipal In Fd,55501030.0,폐쇄형 펀드,Financial
CSV,Carriage Services Inc,54201030.0,개인 서비스,Consumer Cyclical
MUJ,BlackRock MuniHoldings New Jersey Quality Fd，Inc.,55501030.0,폐쇄형 펀드,Financial
IFN,India Closed Fund,55501030.0,폐쇄형 펀드,Financial
HRTG,Heritage Insurance Holdings Inc,55301020.0,손해보험,Financial
NMCO,Nuveen Municipal Credit Opportunities Fund,55501030.0,폐쇄형 펀드,Financial
HTB,HomeTrust Bancshares Inc,55101010.0,은행,Financial
GNK,Genco Shipping & Trading Ltd,52405020.0,해양 화물 및 물류,Industrials
GMRE,Global Medical REIT Inc,60102040.0,특수 REITs,Real Estate
PEO,Adams Natural Resources Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
CURV,Torrid Holdings Inc,53403040.0,의류 및 액세서리 소매,Consumer Cyclical
BORR,Borr Drilling Ltd,50103010.0,오일 및 가스 시추,Energy
BHK,BlackRock Core Bond Closed Fund,55501030.0,폐쇄형 펀드,Financial
ETJ,Eaton Vance Risk Managed Diversified Equity Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
ASPN,Aspen Aerogels Inc,51101030.0,특수 화학제,Industrials
UHT,Universal Health Realty Income Trust,60102040.0,특수 REITs,Real Estate
BGS,B&G Foods Inc,54102020.0,식품 가공,Consumer Defensive
MTUS,Metallus Inc,51201020.0,철 및 강철,Basic Materials
BIT,BlackRock Multi-Sector Income Trust,55501030.0,폐쇄형 펀드,Financial
CION,Cion Investment Corp,55102020.0,투자 관리 및 펀드 운영,Financial
CMTG,Claros Mortgage Trust Inc,60102040.0,특수 REITs,Real Estate
EMD,Western Asset Emerging Markets Debt Fund,55501030.0,폐쇄형 펀드,Financial
OLP,One Liberty Properties Inc,60102020.0,상업용 REITs,Real Estate
SMP,Standard Motor Products Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
HOV,Hovnanian Enterprises Inc,53203010.0,주택 건설,Consumer Cyclical
ZIP,Ziprecruiter Inc,52203030.0,고용 서비스,Industrials
IIM,Invesco Value Municipal Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
CCO,Clear Channel Outdoor Holdings Inc,53302010.0,광고 및 마케팅,Communication Services
PLOW,Douglas Dynamics Inc,52102020.0,중장비 및 차량,Consumer Cyclical
MMU,Western Asset Managed Municipals Fund,55501030.0,폐쇄형 펀드,Financial
TK,Teekay Corp Ltd,50103030.0,오일 및 가스 수송 서비스,Energy
BGY,BlackRock Enhanced International Dividend Closed End Fund,55501030.0,폐쇄형 펀드,Financial
EBF,Ennis Inc,52203020.0,상업 인쇄 서비스,Industrials
NAT,Nordic American Tankers Ltd,50103030.0,오일 및 가스 수송 서비스,Energy
CAL,Caleres Inc,53403040.0,의류 및 액세서리 소매,Consumer Cyclical
MEG,Montrose Environmental Group Inc,52203010.0,환경 서비스 및 장비,Industrials
IVR,Invesco Mortgage Capital Inc,60102040.0,특수 REITs,Real Estate
DSU,BlackRock Debt Strategies Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
BGB,Blackstone Strategic Credit 2027 Term Fund,55501030.0,폐쇄형 펀드,Financial
ASA,ASA Gold And Precious Metals Limited,55501030.0,폐쇄형 펀드,Financial
VGM,Invesco Trust For Inv Grade Munis,55102020.0,투자 관리 및 펀드 운영,Financial
PML,PIMCO Municipal Income Fund II,55501030.0,폐쇄형 펀드,Financial
QD,Qudian Inc ADR,57301010.0,핀테크,Financial
AXL,American Axle & Manufacturing Holdings Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
IIIN,Insteel Industries Inc,53203020.0,건설 자재 및 비품,Industrials
WIW,Western Asset Inflation Linked Opportunities Income Closed End Fund,55501030.0,폐쇄형 펀드,Financial
SMBK,SmartFinancial Inc,55101010.0,은행,Financial
VKQ,Invesco Municipal Trust,55501030.0,폐쇄형 펀드,Financial
JELD,JELD-WEN Holding Inc,53203020.0,건설 자재 및 비품,Industrials
GHY,PGIM Global High Yield Fund，Inc,55501030.0,폐쇄형 펀드,Financial
AUNA,Auna SA,56102010.0,의료 시설 및 서비스,Healthcare
HZO,MarineMax Inc,53205020.0,오락용 제품,Consumer Cyclical
KODK,Eastman Kodak Co,57105010.0,사무기기,Industrials
NVRI,Enviri Corp,52203010.0,환경 서비스 및 장비,Industrials
CHCT,Community Healthcare Trust Inc,60102040.0,특수 REITs,Real Estate
USNA,USANA Health Sciences Inc,54102020.0,식품 가공,Consumer Defensive
TWI,Titan International Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Industrials
LXU,LSB Industries Inc,51101090.0,다각적 화학 산업,Basic Materials
DIAX,Nuveen Dow 30 Dynamic Overwrite Fund,55501030.0,폐쇄형 펀드,Financial
BUI,BlackRock Utilities Infrastructure & Power Oppty,55501030.0,폐쇄형 펀드,Financial
MCS,Marcus Corp,53301040.0,여가 및 오락시설,Communication Services
IQI,Invesco Quality Municipal Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
BME,BlackRock Health Sciences Trust,55501030.0,폐쇄형 펀드,Financial
YSG,Yatsen Holding Ltd ADR,54201020.0,개인 생활 필수 용품,Consumer Defensive
GBLI,Global Indemnity Group LLC,55301020.0,손해보험,Financial
WDH,Waterdrop Inc ADR,55301010.0,복합보험 및 중개인,Financial
VLRS,Controladora Vuela Compania de Aviacion SAB de CV ADR,52406010.0,항공사,Industrials
BLW,BlackRock Limited Duration Income Trust,55501030.0,폐쇄형 펀드,Financial
MLR,Miller Industries Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
VCV,Invesco California Value Muni Inc Tr,55501030.0,폐쇄형 펀드,Financial
FPI,Farmland Partners Inc,60102040.0,특수 REITs,Real Estate
AVK,Advent Convertible and Income Fund,55501030.0,폐쇄형 펀드,Financial
NPKI,NPK International Inc,50103020.0,오일 관련 서비스 및 장비,Energy
AGS,PlayAGS Inc,53301030.0,카지노 및 도박,Consumer Cyclical
KIO,KKR Income Opportunities Fund,55501030.0,폐쇄형 펀드,Financial
VHI,Valhi Inc,51101030.0,특수 화학제,Basic Materials
BLE,BlackRock Municipal Income II Closed Fund,55501030.0,폐쇄형 펀드,Financial
NPB,Northpointe Bancshares Inc,55101010.0,은행,Financial
TEN,Tsakos Energy Navigation Ltd,50103030.0,오일 및 가스 수송 서비스,Energy
NXJ,Nuveen New Jersey Quality Municipal Income Fund,55501030.0,폐쇄형 펀드,Financial
WNC,Wabash National Corp,52102020.0,중장비 및 차량,Industrials
CPAC,Cementos Pacasmayo SAA ADR,51202010.0,건설 자재,Basic Materials
STK,Columbia Seligman Premium Technology Growth Fund,55501030.0,폐쇄형 펀드,Financial
BBW,Build-A-Bear Workshop Inc,53403090.0,기타 전문 소매,Consumer Cyclical
HPS,John Hancock Preferred Income III Closed Fund,55501030.0,폐쇄형 펀드,Financial
MYD,BlackRock MuniYield Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
PACK,Ranpak Holdings Corp,51302020.0,종이 포장재,Consumer Cyclical
MYE,Myers Industries Inc,51302010.0,용기(종이 제외) 및 포장재,Consumer Cyclical
NOA,North American Construction Group Ltd,50103020.0,오일 관련 서비스 및 장비,Energy
EHAB,Enhabit Inc,56102010.0,의료 시설 및 서비스,Healthcare
TYG,Tortoise Energy Infrastructure Closed Fund,55501030.0,폐쇄형 펀드,Financial
PBT,Permian Basin Royalty Units,50102020.0,"오일, 가스 탐사 및 생산",Energy
ISD,PGIM High Yield Bond Fund，Inc,55501030.0,폐쇄형 펀드,Financial
GUT,Gabelli Utility Trust,55501030.0,폐쇄형 펀드,Financial
LDI,loanDepot Inc,55101030.0,소비자 대출,Financial
CMP,Compass Minerals International Inc,51101010.0,상품 화학,Basic Materials
ZKH,ZKH Group Ltd ADR,52202010.0,다각적 산업용 제품 도매,Consumer Cyclical
NBB,Nuveen Taxable Municipal Income Fund,55501030.0,폐쇄형 펀드,Financial
PNNT,Pennantpark Investment Corp,55501030.0,폐쇄형 펀드,Financial
PKST,Peakstone Realty Trust,60102020.0,상업용 REITs,Real Estate
SGU,Star Group Units,50102030.0,"오일, 가스 정제 및 마케팅",Energy
THW,abrdn World Healthcare Fund,55501030.0,폐쇄형 펀드,Financial
GNTY,Guaranty Bancshares Inc,55101010.0,은행,Financial
SMC,Summit Midstream Corp,50103030.0,오일 및 가스 수송 서비스,Energy
NLOP,Net Lease Office Properties,60102020.0,상업용 REITs,Real Estate
GTN,Gray Media Inc,53302020.0,방송,Communication Services
SNDA,Sonida Senior Living Inc,56102010.0,의료 시설 및 서비스,Healthcare
AAM,AA Mission Acquisition Corp,55601010.0,투자 지주 회사,Financial
NPFD,Nuveen Variable Rate Preferred Income Closed End Fund,55501030.0,폐쇄형 펀드,Financial
FRA,BlackRock Floating Rate Income Strategies Fd，Inc.,55501030.0,폐쇄형 펀드,Financial
ZH,Zhihu Inc ADR,57201030.0,온라인 서비스,Communication Services
DPG,Duff & Phelps Utility and Infrastructure Fund Inc,55501030.0,폐쇄형 펀드,Financial
BRCC,BRC Inc,54102020.0,식품 가공,Consumer Defensive
HPI,John Hancock Preferred Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
MVF,BlackRock MuniVest Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
JPI,Nuveen Preferred Securities and Income Opptys Fund,55501030.0,폐쇄형 펀드,Financial
GCI,Gannett Co Inc,53302040.0,소비자 출판,Communication Services
TTI,Tetra Technologies Inc,50103020.0,오일 관련 서비스 및 장비,Energy
IGD,Voya Global Equity Dividend & Premium Opportunity Closed Fund,55501030.0,폐쇄형 펀드,Financial
RMT,Royce Micro Cap Closed Fund,55501030.0,폐쇄형 펀드,Financial
BOC,Boston Omaha Corp,53302010.0,광고 및 마케팅,Industrials
BFK,BlackRock Municipal Income Trust,55501030.0,폐쇄형 펀드,Financial
XPOF,Xponential Fitness Inc,53301040.0,여가 및 오락시설,Consumer Cyclical
SD,SandRidge Energy Inc,50102020.0,"오일, 가스 탐사 및 생산",Energy
TRC,Tejon Ranch Co,60101010.0,"부동산 임대, 개발 및 운영",Industrials
BWMX,Betterware de Mexico SAPI de CV,53402010.0,백화점,Consumer Cyclical
BH,Biglari Holdings Inc Class B,53301020.0,레스토랑 및 바,Consumer Cyclical
EGY,VAALCO Energy Inc,50102020.0,"오일, 가스 탐사 및 생산",Energy
LVWR,LiveWire Group Inc,53205020.0,오락용 제품,Consumer Cyclical
NQP,Nuveen Pennsylvania Quality Municipal Income Fund,55501030.0,폐쇄형 펀드,Financial
DFP,Flaherty & Crumrine Dynamic Pfd and Inc Fd,55501030.0,폐쇄형 펀드,Financial
HPP,Hudson Pacific Properties Inc,60102020.0,상업용 REITs,Real Estate
MUX,McEwen Mining Inc,51201080.0,다각적 채굴,Basic Materials
ACCO,ACCO Brands Corp,52203060.0,비즈니스 지원 용품,Industrials
MUA,BlackRock MuniAssets Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
ASC,Ardmore Shipping Corp,50103030.0,오일 및 가스 수송 서비스,Industrials
GBAB,Guggenheim Taxable Muni Bd & Inv Grade Dbt Trust,55501030.0,폐쇄형 펀드,Financial
ETO,Eaton Vance Tax Advantaged Global Dividend Opportunities Closed Fund,55501030.0,폐쇄형 펀드,Financial
MCI,Barings Corporate Investors,55501030.0,폐쇄형 펀드,Financial
EVN,Eaton Vance Municipal Income Trust,55501030.0,폐쇄형 펀드,Financial
WOW,WideOpenWest Inc,53302020.0,방송,Communication Services
HOUS,Anywhere Real Estate Inc,60101020.0,부동산 서비스,Real Estate
LAR,Lithium Argentina AG,51201050.0,특수 채굴 및 금속,Basic Materials
FFWM,First Foundation Inc,55101010.0,은행,Financial
ETB,Eaton Vance Tax Managed Buy Write Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
GPRK,GeoPark Ltd,50102020.0,"오일, 가스 탐사 및 생산",Energy
DNA,Ginkgo Bioworks Holdings Inc,56202010.0,생명 공학 및 의학 연구,Healthcare
NUS,NU Skin Enterprises Inc,54201020.0,개인 생활 필수 용품,Consumer Defensive
GDOT,Green Dot Corp,55101030.0,소비자 대출,Financial
SB,Safe Bulkers Inc,52405020.0,해양 화물 및 물류,Industrials
WLYB,John Wiley & Sons Inc Class B,52203070.0,전문 정보 서비스,Communication Services
CLW,Clearwater Paper Corp,51301020.0,종이 제품,Basic Materials
GNE,Genie Energy Ltd,59101010.0,전력 유틸리티,Utilities
AMBC,Ambac Financial Group Inc,55301020.0,손해보험,Financial
FFA,First Trust Enhanced Equity Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
SCM,Stellus Capital Investment Corp,55501030.0,폐쇄형 펀드,Financial
GAMI,GAMCO Investors Inc Class A,55102020.0,투자 관리 및 펀드 운영,Financial
HIO,Western Asset High Income Opportunity Closed Fund,55501030.0,폐쇄형 펀드,Financial
NL,NL Industries Inc,52102010.0,산업용 기계 및 장비,Industrials
DIN,Dine Brands Global Inc,53301020.0,레스토랑 및 바,Consumer Cyclical
CYH,Community Health Systems Inc,56102010.0,의료 시설 및 서비스,Healthcare
FC,Franklin Covey Co,63103010.0,전문 및 비즈니스 교육,Consumer Defensive
LND,BrasilAgro - Companhia Brasileira de Propriedades Agricolas ADR,54102010.0,어업 및 농업,Consumer Defensive
IPI,Intrepid Potash Inc,51101020.0,농화학제,Basic Materials
HIX,Western Asset High Income Fund II Inc,55501030.0,폐쇄형 펀드,Financial
MYN,BlackRock MuniYield New York Quality Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
LEO,BNY Mellon Strategic Municipals Inc,55501030.0,폐쇄형 펀드,Financial
FPH,Five Point Holdings LLC,60101010.0,"부동산 임대, 개발 및 운영",Real Estate
LZM,Lifezone Metals Ltd,51201050.0,특수 채굴 및 금속,Basic Materials
CLDT,Chatham Lodging Trust,60102040.0,특수 REITs,Real Estate
OOMA,Ooma Inc,57401010.0,통합 통신 서비스,Technology
PFL,Pimco Income Strategy Closed Fund,55501030.0,폐쇄형 펀드,Financial
KTF,DWS Municipal Income Trust,55501030.0,폐쇄형 펀드,Financial
HQL,abrdn Life Sciences Investors,55501030.0,폐쇄형 펀드,Financial
EFR,Eaton Vance Senior Floating Rate Closed Fund,55501030.0,폐쇄형 펀드,Financial
HPF,John Hancock Preferred Income II Closed Fund,55501030.0,폐쇄형 펀드,Financial
DDD,3D Systems Corp,57104010.0,전자 장비 및 부품,Technology
XPER,Xperi Inc,57201020.0,소프트웨어,Technology
EVTL,Vertical Aerospace Ltd,52101010.0,항공우주 및 방위,Industrials
JRI,Nuveen Real Asset Income and Growth Fund,55501030.0,폐쇄형 펀드,Financial
MSB,Mesabi Trust,51201020.0,철 및 강철,Basic Materials
MLP,Maui Land & Pineapple Company Inc,60101010.0,"부동산 임대, 개발 및 운영",Real Estate
GFR,Greenfire Resources Ltd,50102020.0,"오일, 가스 탐사 및 생산",Energy
RYAM,Rayonier Advanced Materials Inc,51101030.0,특수 화학제,Basic Materials
TRAK,Repositrak Inc,57201020.0,소프트웨어,Technology
MATV,Mativ Holdings Inc,51101010.0,상품 화학,Basic Materials
NAN,Nuveen New York Quality Municipal Income Fund,55501030.0,폐쇄형 펀드,Financial
BGR,BlackRock Energy and Resources Closed Fund,55501030.0,폐쇄형 펀드,Financial
SAR,Saratoga Investment Corp,55102020.0,투자 관리 및 펀드 운영,Financial
BRT,BRT Apartments Corp,60102030.0,주거용 REITs,Real Estate
PPT,Putnam Premier Income Trust,55102020.0,투자 관리 및 펀드 운영,Financial
LANV,Lanvin Group Holdings Ltd,53403040.0,의류 및 액세서리 소매,Consumer Cyclical
GHM,Graham Corp,52102010.0,산업용 기계 및 장비,Industrials
SOR,Source Capital Beneficial Interest,55501030.0,폐쇄형 펀드,Financial
HFRO,Highland Opportunities and Income Fund,55501030.0,폐쇄형 펀드,Financial
ARDC,Ares Dynamic Credit Allocation Fund Inc,55501030.0,폐쇄형 펀드,Financial
MTW,Manitowoc Company Inc,52102020.0,중장비 및 차량,Industrials
CANG,Cango Inc ADR,57201030.0,온라인 서비스,Consumer Cyclical
PSTL,Postal Realty Trust Inc,60102020.0,상업용 REITs,Real Estate
EFT,Eaton Vance Floating Rate Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
FINS,Angel Oak Financial Strategies Income Term Trust,55501030.0,폐쇄형 펀드,Financial
FOF,Cohen & Steers Closed End Opportunity Closed Fund,55501030.0,폐쇄형 펀드,Financial
AWP,abrdn Global Premier Properties Mutual Fund,55501030.0,폐쇄형 펀드,Financial
BFZ,BlackRock California Municipal Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
BNED,Barnes & Noble Education Inc,53403090.0,기타 전문 소매,Consumer Cyclical
MIY,BlackRock MuniYield Michigan Quality Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
TBN,Tamboran Resources Corp,50102020.0,"오일, 가스 탐사 및 생산",Energy
CTEV,Claritev Corp,52203040.0,경영 지원 서비스,Healthcare
BRW,Saba Capital Income & Opportunities Fund,55501030.0,폐쇄형 펀드,Financial
OIS,Oil States International Inc,50103020.0,오일 관련 서비스 및 장비,Energy
HVT,Haverty Furniture Companies Inc,53403030.0,가정용 가구 소매,Consumer Cyclical
HYAC,Haymaker Acquisition Corp 4,55601010.0,투자 지주 회사,Financial
LXFR,Luxfer Holdings PLC,52102010.0,산업용 기계 및 장비,Industrials
EIC,Eagle Point Income Company Closed End Fund,55501030.0,폐쇄형 펀드,Financial
RFI,Cohen Steers Total Return Realty Closed Fund,55501030.0,폐쇄형 펀드,Financial
BGT,BlackRock Floating Rate Income Closed Fund,55501030.0,폐쇄형 펀드,Financial
RNGR,Ranger Energy Services Inc,50103020.0,오일 관련 서비스 및 장비,Energy
EDD,Morgan Stanley Emerging Markets Domestic Debt Closed Fund,55501030.0,폐쇄형 펀드,Financial
AFB,AllianceBernstein National Municipal Income Fund,55501030.0,폐쇄형 펀드,Financial
EBS,Emergent BioSolutions Inc,56201040.0,제약,Healthcare
BGH,Barings Global Short Duration High Yield Fund,55501030.0,폐쇄형 펀드,Financial
NPCT,Nuveen Core Plus Impact Fund,55501030.0,폐쇄형 펀드,Financial
MG,Mistras Group Inc,50102010.0,통합 오일 및 가스,Industrials
MIN,MFS Intermediate Income Trust,55501030.0,폐쇄형 펀드,Financial
MHN,BlackRock MuniHoldings New York Quality Fund，Inc.,55501030.0,폐쇄형 펀드,Financial
GHI,Greystone Housing Impact Investors Units,55101010.0,은행,Financial
PMO,Putnam Municipal Opportunities Trust,55102020.0,투자 관리 및 펀드 운영,Financial
CHPT,ChargePoint Holdings Inc,52102030.0,전기 부품 및 장비,Consumer Cyclical
SPXX,Nuveen S&P 500 Dynamic Overwrite Closed End Fund,55501030.0,폐쇄형 펀드,Financial
VPG,Vishay Precision Group Inc,52102010.0,산업용 기계 및 장비,Technology
CLCO,Cool Company Ltd,50103030.0,오일 및 가스 수송 서비스,Energy
ASG,Liberty All Star Growth Closed Fund,55501030.0,폐쇄형 펀드,Financial
CVEO,Civeo Corp,60101010.0,"부동산 임대, 개발 및 운영",Consumer Cyclical
JGH,Nuveen Global High Income Fund,55501030.0,폐쇄형 펀드,Financial
MPX,Marine Products Corp,53205020.0,오락용 제품,Consumer Cyclical
NCV,Virtus Convertible And Income Fund,55501030.0,폐쇄형 펀드,Financial
RM,Regional Management Corp,55101030.0,소비자 대출,Financial
JMIA,Jumia Technologies AG ADR,57201030.0,온라인 서비스,Consumer Cyclical
UIS,Unisys Corp,57201010.0,IT 서비스 및 컨설팅,Technology
MEC,Mayville Engineering Company Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Industrials
RCS,PIMCO Strategic Income Fund Inc,55102020.0,투자 관리 및 펀드 운영,Financial
QUAD,Quad/Graphics Inc,52203020.0,상업 인쇄 서비스,Industrials
HLLY,Holley Inc,53101020.0,"자동차, 트럭 및 오토바이 부품",Consumer Cyclical
DSM,BNY Mellon Strategic Municipal Bond Fund Inc,55501030.0,폐쇄형 펀드,Financial
JILL,JJill Inc,53403040.0,의류 및 액세서리 소매,Consumer Cyclical
NCA,Nuveen California Municipal Value Fund,55501030.0,폐쇄형 펀드,Financial
DBL,DoubleLine Opportunistic Credit Fund,55501030.0,폐쇄형 펀드,Financial
CBAN,Colony Bankcorp Inc,55101010.0,은행,Financial
OIA,Invesco Muni Income Opportunities Trust,55501030.0,폐쇄형 펀드,Financial
TPVG,Triplepoint Venture Growth BDC Corp,55102020.0,투자 관리 및 펀드 운영,Financial
FTK,Flotek Industries Inc,51101030.0,특수 화학제,Energy
RMM,RiverNorth Managed Duration Muni Income Fd Inc,55501030.0,폐쇄형 펀드,Financial
MMD,NYLI MacKay DefinedTerm Muni Opport Fd,55501030.0,폐쇄형 펀드,Financial
MOV,Movado Group Inc,53202020.0,의류 및 액세서리,Consumer Cyclical
BYM,BlackRock Municipal Income Quality Closed Fund,55501030.0,폐쇄형 펀드,Financial
MBI,MBIA Inc,55301020.0,손해보험,Financial
SCD,LMP Capital & Income Fund,55501030.0,폐쇄형 펀드,Financial
GHG,GreenTree Hospitality Group Ltd ADR,53301010.0,"호텔, 모텔 및 크루즈 라인",Consumer Cyclical
NREF,Nexpoint Real Estate Finance Inc,60102020.0,상업용 REITs,Real Estate
PMM,Putnam Managed Municipal Income Closed Fund,55102020.0,투자 관리 및 펀드 운영,Financial
SPIR,Spire Global Inc,57401020.0,무선 통신 서비스,Industrials
NGS,Natural Gas Services Group Inc,50103020.0,오일 관련 서비스 및 장비,Energy
PKE,Park Aerospace Corp,52101010.0,항공우주 및 방위,Industrials
NRDY,Nerdy Inc,57201030.0,온라인 서비스,Technology
ACRE,Ares Commercial Real Estate Corp,60102040.0,특수 REITs,Real Estate
BYON,Beyond Inc,57201030.0,온라인 서비스,Consumer Cyclical
LAW,CS Disco Inc,57201020.0,소프트웨어,Technology
HBB,Hamilton Beach Brands Holding Co,53204030.0,"가전제품, 도구 및 가정 용품",Consumer Cyclical
HYI,Western Asset High Yield Defined Opportunity Fund,55501030.0,폐쇄형 펀드,Financial
FCT,First Trust Senior Floating Rate Income Fund II,55501030.0,폐쇄형 펀드,Financial
BKSY,Blacksky Technology Inc,57102010.0,통신 및 네트워킹,Technology
EAF,GrafTech International Ltd,52102030.0,전기 부품 및 장비,Industrials
TDF,Templeton Dragon Closed Fund,55501030.0,폐쇄형 펀드,Financial
RLTY,Cohen & Steers Real Estate Opps and Income Fund,55501030.0,폐쇄형 펀드,Financial
MCR,MFS Charter Income Trust,55501030.0,폐쇄형 펀드,Financial
TEI,Templeton Emerging Markets Income Closed Fund,55102020.0,투자 관리 및 펀드 운영,Financial
SBXD,SilverBox Corp IV,55601010.0,투자 지주 회사,Financial
EOT,Eaton Vance National Municipal Opportunities Closed Fund,55501030.0,폐쇄형 펀드,Financial
OCFT,OneConnect Financial Technology Co Ltd ADR,57301010.0,핀테크,Technology
TE,T1 Energy Inc,52102030.0,전기 부품 및 장비,Industrials
MMT,MFS Multimarket Income Trust,55501030.0,폐쇄형 펀드,Financial
TG,Tredegar Corp,51201030.0,알루미늄,Industrials
HSHP,Himalaya Shipping Ltd,52405020.0,해양 화물 및 물류,Industrials
RIV,RiverNorth Opportunities Fund Inc,55501030.0,폐쇄형 펀드,Financial
NC,NACCO Industries Inc,50101010.0,석탄,Energy
